tên hồ,Qve,Tqx,Qxt,Qxm
Buôn Tua Srah,26.0,89.0,0.0,89.0
Đồng Nai 3,60.7,191.32,0.0,191.32
Đồng Nai 4,211.53,66.1,2.5,63.6
Đơn Dương,14.05,22.11,0.0,22.11
Đại Ninh,1.0,49.7,0.7,49.0
Hàm Thuận,15.39,11.74,0.0,11.74
Đa Mi,41.75,65.45,0.0,65.45
Thượng Kon Tum,19.33,27.78,0.0,27.78
Pleikrông,24.0,224.0,0.0,224.0
Ialy,245.0,296.0,0.0,296.0
Sê San 3,299.0,486.0,0.0,486.0
Sê San 3A,486.0,545.0,0.0,545.0
Sê San 4,372.0,225.0,0.0,225.0
Kanak,4.38,30.0,0.0,30.0
An Khê,35.47,28.0,4.0,24.0
Srêpốk 3,4.0,151.67,0.67,151.0
Buôn Kuốp,54.0,102.0,0.0,102.0
Buôn Tua Srah,22.0,89.0,0.0,89.0
Đồng Nai 3,21.03,177.77,0.0,177.77
Đồng Nai 4,194.3,194.3,2.5,191.8
Đơn Dương,19.71,29.86,0.0,29.86
Đại Ninh,3.0,55.7,0.7,55.0
Hàm Thuận,12.37,47.5,0.0,47.5
Đa Mi,47.51,58.9,0.0,58.9
Thượng Kon Tum,19.34,27.78,0.0,27.78
Pleikrông,26.0,226.0,0.0,226.0
Ialy,255.0,414.0,0.0,414.0
Sê San 3,417.0,486.0,0.0,486.0
Sê San 3A,487.0,564.0,0.0,564.0
Sê San 4,519.0,225.0,0.0,225.0
Kanak,3.51,30.0,0.0,30.0
An Khê,24.87,46.0,4.0,42.0
Srêpốk 3,6.0,239.67,0.67,239.0
Buôn Kuốp,45.0,171.0,0.0,171.0
Buôn Tua Srah,32.0,89.0,0.0,89.0
Đồng Nai 3,20.56,190.36,0.0,190.36
Đồng Nai 4,198.23,209.69,2.5,207.19
Đơn Dương,19.95,30.11,0.0,30.11
Đại Ninh,1.0,55.7,0.7,55.0
Hàm Thuận,10.23,115.63,0.0,115.63
Đa Mi,115.63,63.05,0.0,63.05
Thượng Kon Tum,16.44,27.78,0.0,27.78
Pleikrông,28.0,228.0,0.0,228.0
Ialy,262.0,326.0,0.0,326.0
Sê San 3,329.0,253.0,0.0,253.0
Sê San 3A,346.0,282.0,0.0,282.0
Sê San 4,225.0,225.0,0.0,225.0
Kanak,3.61,30.0,0.0,30.0
An Khê,34.95,28.0,4.0,24.0
Srêpốk 3,5.0,393.66,0.66,393.0
Buôn Kuốp,31.0,152.0,0.0,152.0
Buôn Tua Srah,37.0,89.0,0.0,89.0
Đồng Nai 3,63.46,191.96,0.0,191.96
Đồng Nai 4,198.96,210.42,2.5,207.92
Đơn Dương,34.34,29.88,0.0,29.88
Đại Ninh,1.0,55.7,0.7,55.0
Hàm Thuận,17.03,52.16,0.0,52.16
Đa Mi,52.16,64.89,0.0,64.89
Thượng Kon Tum,19.33,27.78,0.0,27.78
Pleikrông,21.0,228.0,0.0,228.0
Ialy,261.0,357.0,0.0,357.0
Sê San 3,360.0,310.0,0.0,310.0
Sê San 3A,286.0,286.0,0.0,286.0
Sê San 4,313.0,460.0,0.0,460.0
Kanak,4.26,30.0,0.0,30.0
An Khê,34.94,44.5,4.0,40.5
Srêpốk 3,22.0,195.63,0.63,195.0
Buôn Kuốp,66.0,102.0,0.0,102.0
Buôn Tua Srah,25.0,90.0,0.0,90.0
Đồng Nai 3,63.62,191.12,0.0,191.12
Đồng Nai 4,211.7,211.7,2.5,209.2
Đơn Dương,23.9,29.89,0.0,29.89
Đại Ninh,1.0,55.7,0.7,55.0
Hàm Thuận,9.57,66.66,0.0,66.66
Đa Mi,67.16,63.83,0.0,63.83
Thượng Kon Tum,16.44,27.78,0.0,27.78
Pleikrông,19.0,96.0,0.0,96.0
Ialy,157.0,255.0,0.0,255.0
Sê San 3,255.0,256.0,0.0,256.0
Sê San 3A,243.0,277.0,0.0,277.0
Sê San 4,303.0,303.0,0.0,303.0
Kanak,4.76,30.0,0.0,30.0
An Khê,33.42,45.65,4.0,41.65
Srêpốk 3,25.0,131.63,0.63,131.0
Buôn Kuốp,75.0,101.0,0.0,101.0
Buôn Tua Srah,24.0,78.0,0.0,78.0
Đồng Nai 3,40.87,192.74,0.0,192.74
Đồng Nai 4,200.24,211.7,2.5,209.2
Đơn Dương,26.24,30.13,0.0,30.13
Đại Ninh,1.0,55.7,0.7,55.0
Hàm Thuận,7.8,51.72,0.0,51.72
Đa Mi,53.78,63.22,0.0,63.22
Thượng Kon Tum,16.31,27.78,0.0,27.78
Pleikrông,79.0,234.0,0.0,234.0
Ialy,269.0,204.0,0.0,204.0
Sê San 3,210.0,206.0,0.0,206.0
Sê San 3A,200.0,201.0,0.0,201.0
Sê San 4,230.0,230.0,0.0,230.0
Kanak,4.29,30.0,0.0,30.0
An Khê,35.32,28.0,4.0,24.0
Srêpốk 3,30.0,147.63,0.63,147.0
Buôn Kuốp,54.0,114.0,0.0,114.0
Buôn Tua Srah,33.0,44.0,0.0,44.0
Đồng Nai 3,41.03,192.9,0.0,192.9
Đồng Nai 4,189.97,212.5,2.5,210.0
Đơn Dương,30.89,36.69,0.0,36.69
Đại Ninh,3.0,28.7,0.7,28.0
Hàm Thuận,12.51,113.32,0.0,113.32
Đa Mi,115.65,52.59,0.0,52.59
Thượng Kon Tum,16.33,27.78,0.0,27.78
Pleikrông,63.0,140.0,0.0,140.0
Ialy,180.0,372.0,0.0,372.0
Sê San 3,377.0,425.0,0.0,425.0
Sê San 3A,424.0,288.0,0.0,288.0
Sê San 4,317.0,170.0,0.0,170.0
Kanak,3.75,30.0,0.0,30.0
An Khê,5.62,28.0,4.0,24.0
Srêpốk 3,141.0,133.63,0.63,133.0
Buôn Kuốp,64.0,102.0,0.0,102.0
Buôn Tua Srah,24.0,91.0,0.0,91.0
Đồng Nai 3,18.0,193.38,0.0,193.38
Đồng Nai 4,205.54,205.54,2.5,203.04
Đơn Dương,2.57,36.76,0.0,36.76
Đại Ninh,6.0,28.7,0.7,28.0
Hàm Thuận,20.13,42.09,0.0,42.09
Đa Mi,45.6,56.99,0.0,56.99
Thượng Kon Tum,16.33,27.78,0.0,27.78
Pleikrông,29.0,238.0,0.0,238.0
Ialy,268.0,371.0,0.0,371.0
Sê San 3,373.0,250.0,0.0,250.0
Sê San 3A,248.0,282.0,0.0,282.0
Sê San 4,353.0,206.0,0.0,206.0
Kanak,3.76,30.0,0.0,30.0
An Khê,34.58,28.0,4.0,24.0
Srêpốk 3,250.0,171.63,0.63,171.0
Buôn Kuốp,90.0,102.0,0.0,102.0
Buôn Tua Srah,29.0,174.0,0.0,174.0
Đồng Nai 3,56.84,185.35,0.0,185.35
Đồng Nai 4,198.3,198.3,2.5,195.8
Đơn Dương,28.92,36.74,0.0,36.74
Đại Ninh,11.0,54.7,0.7,54.0
Hàm Thuận,16.38,51.51,0.0,51.51
Đa Mi,52.71,56.71,0.0,56.71
Thượng Kon Tum,16.33,27.78,0.0,27.78
Pleikrông,83.0,236.0,0.0,236.0
Ialy,265.0,318.0,0.0,318.0
Sê San 3,323.0,203.0,0.0,203.0
Sê San 3A,244.0,282.0,0.0,282.0
Sê San 4,166.0,460.0,0.0,460.0
Kanak,2.9,30.0,0.0,30.0
An Khê,14.32,28.0,4.0,24.0
Srêpốk 3,148.0,133.63,0.63,133.0
Buôn Kuốp,138.0,102.0,0.0,102.0
Buôn Tua Srah,57.0,167.0,0.0,167.0
Đồng Nai 3,54.45,194.64,0.0,194.64
Đồng Nai 4,204.3,204.3,2.5,201.8
Đơn Dương,18.37,36.33,0.0,36.33
Đại Ninh,11.0,55.7,0.7,55.0
Hàm Thuận,14.27,31.84,0.0,31.84
Đa Mi,32.72,55.5,0.0,55.5
Thượng Kon Tum,16.33,27.78,0.0,27.78
Pleikrông,20.0,20.0,0.0,20.0
Ialy,68.0,317.0,0.0,317.0
Sê San 3,320.0,243.0,0.0,243.0
Sê San 3A,244.0,286.0,0.0,286.0
Sê San 4,256.0,550.0,0.0,550.0
Kanak,2.37,30.0,0.0,30.0
An Khê,34.45,46.0,4.0,42.0
Srêpốk 3,28.0,191.62,0.62,191.0
Buôn Kuốp,102.0,306.0,0.0,306.0
Buôn Tua Srah,6.0,186.0,0.0,186.0
Đồng Nai 3,101.18,194.64,0.0,194.64
Đồng Nai 4,203.06,203.06,2.5,200.56
Đơn Dương,17.38,36.75,0.0,36.75
Đại Ninh,5.0,55.7,0.7,55.0
Hàm Thuận,25.51,51.86,0.0,51.86
Đa Mi,55.97,64.03,0.0,64.03
Thượng Kon Tum,16.33,27.78,0.0,27.78
Pleikrông,33.0,240.0,0.0,240.0
Ialy,279.0,401.0,0.0,401.0
Sê San 3,404.0,483.0,0.0,483.0
Sê San 3A,488.0,287.0,0.0,287.0
Sê San 4,230.0,230.0,0.0,230.0
Kanak,2.13,30.0,0.0,30.0
An Khê,32.63,28.0,4.0,24.0
Srêpốk 3,200.0,384.63,0.63,384.0
Buôn Kuốp,144.0,108.0,0.0,108.0
Buôn Tua Srah,46.0,190.0,0.0,190.0
Đồng Nai 3,66.44,194.94,0.0,194.94
Đồng Nai 4,220.6,209.14,2.5,206.64
Đơn Dương,21.34,36.79,0.0,36.79
Đại Ninh,9.0,55.7,0.7,55.0
Hàm Thuận,26.24,114.93,0.0,114.93
Đa Mi,115.99,64.84,0.0,64.84
Thượng Kon Tum,16.36,27.78,0.0,27.78
Pleikrông,31.0,242.0,0.0,242.0
Ialy,265.0,404.0,0.0,404.0
Sê San 3,407.0,387.0,0.0,387.0
Sê San 3A,296.0,296.0,0.0,296.0
Sê San 4,275.0,569.0,0.0,569.0
Kanak,2.62,30.0,0.0,30.0
An Khê,34.32,50.8,4.0,46.8
Srêpốk 3,219.0,382.62,0.62,382.0
Buôn Kuốp,172.0,232.0,0.0,232.0
Buôn Tua Srah,17.0,186.0,0.0,186.0
Đồng Nai 3,78.76,195.58,0.0,195.58
Đồng Nai 4,209.14,209.14,2.5,206.64
Đơn Dương,19.36,36.77,0.0,36.77
Đại Ninh,10.0,55.7,0.7,55.0
Hàm Thuận,22.49,55.48,0.0,55.48
Đa Mi,58.02,64.41,0.0,64.41
Thượng Kon Tum,16.36,33.232032640949555,5.452032640949555,27.78
Pleikrông,32.0,219.0,0.0,219.0
Ialy,247.0,216.0,0.0,216.0
Sê San 3,219.0,413.0,0.0,413.0
Sê San 3A,415.0,282.0,0.0,282.0
Sê San 4,277.0,130.0,0.0,130.0
Kanak,3.47,30.0,0.0,30.0
An Khê,34.53,28.0,4.0,24.0
Srêpốk 3,239.0,167.62,0.62,167.0
Buôn Kuốp,150.0,283.0,0.0,283.0
Buôn Tua Srah,15.0,166.0,0.0,166.0
Đồng Nai 3,20.83,196.06,0.0,196.06
Đồng Nai 4,210.42,210.46,2.5,207.96
Đơn Dương,31.13,36.74,0.0,36.74
Đại Ninh,7.0,55.7,0.7,55.0
Hàm Thuận,18.21,51.2,0.0,51.2
Đa Mi,52.05,64.83,0.0,64.83
Thượng Kon Tum,19.33,27.78,0.0,27.78
Pleikrông,30.0,102.0,0.0,102.0
Ialy,129.0,370.0,0.0,370.0
Sê San 3,373.0,327.0,0.0,327.0
Sê San 3A,476.0,257.0,0.0,257.0
Sê San 4,83.0,230.0,0.0,230.0
Kanak,3.47,30.0,0.0,30.0
An Khê,35.27,6.45,4.0,2.45
Srêpốk 3,132.0,131.64,0.64,131.0
Buôn Kuốp,82.0,136.0,0.0,136.0
Buôn Tua Srah,11.0,87.0,0.0,87.0
Đồng Nai 3,15.13,155.32,0.0,155.32
Đồng Nai 4,166.06,85.85,2.5,83.35
Đơn Dương,1.49,35.55,0.0,35.55
Đại Ninh,8.0,0.7,0.7,0.0
Hàm Thuận,11.0,0.0,0.0,0.0
Đa Mi,2.75,64.14,0.0,64.14
Thượng Kon Tum,16.36,27.78,0.0,27.78
Pleikrông,42.0,136.0,0.0,136.0
Ialy,160.0,248.0,0.0,248.0
Sê San 3,251.0,486.0,0.0,486.0
Sê San 3A,286.0,286.0,0.0,286.0
Sê San 4,166.0,460.0,0.0,460.0
Kanak,3.17,30.0,0.0,30.0
An Khê,34.58,46.0,4.0,42.0
Srêpốk 3,325.0,285.64,0.64,285.0
Buôn Kuốp,102.0,102.0,0.0,102.0
Buôn Tua Srah,10.0,174.0,0.0,174.0
Đồng Nai 3,56.33,196.52,0.0,196.52
Đồng Nai 4,209.14,209.14,2.5,206.64
Đơn Dương,23.73,36.79,0.0,36.79
Đại Ninh,10.0,55.7,0.7,55.0
Hàm Thuận,16.84,27.84,0.0,27.84
Đa Mi,29.1,63.27,0.0,63.27
Thượng Kon Tum,16.44,27.78,0.0,27.78
Pleikrông,32.0,243.0,0.0,243.0
Ialy,279.0,394.0,0.0,394.0
Sê San 3,399.0,390.0,0.0,390.0
Sê San 3A,492.0,423.0,0.0,423.0
Sê San 4,441.0,441.0,0.0,441.0
Kanak,3.18,31.0,0.0,31.0
An Khê,35.22,28.0,4.0,24.0
Srêpốk 3,276.0,190.63,0.63,190.0
Buôn Kuốp,139.0,260.0,0.0,260.0
Buôn Tua Srah,49.0,176.0,0.0,176.0
Đồng Nai 3,39.4,177.16,0.0,177.16
Đồng Nai 4,209.14,209.14,2.5,206.64
Đơn Dương,16.08,36.78,0.0,36.78
Đại Ninh,8.0,55.7,0.7,55.0
Hàm Thuận,21.92,135.54,0.0,135.54
Đa Mi,136.87,64.37,0.0,64.37
Thượng Kon Tum,13.55,27.78,0.0,27.78
Pleikrông,37.0,250.0,0.0,250.0
Ialy,275.0,382.0,0.0,382.0
Sê San 3,385.0,446.0,0.0,446.0
Sê San 3A,486.0,542.0,0.0,542.0
Sê San 4,347.0,200.0,0.0,200.0
Kanak,3.17,31.0,0.0,31.0
An Khê,34.41,45.6,4.0,41.6
Srêpốk 3,13.0,0.63,0.63,0.0
Buôn Kuốp,128.0,307.0,0.0,307.0
Buôn Tua Srah,45.0,174.0,0.0,174.0
Đồng Nai 3,11.09,186.32,0.0,186.32
Đồng Nai 4,197.68,209.14,2.5,206.64
Đơn Dương,33.49,36.84,0.0,36.84
Đại Ninh,4.0,55.7,0.7,55.0
Hàm Thuận,24.52,134.48,0.0,134.48
Đa Mi,134.48,64.91,0.0,64.91
Thượng Kon Tum,16.44,27.78,0.0,27.78
Pleikrông,65.0,252.0,0.0,252.0
Ialy,289.0,396.0,0.0,396.0
Sê San 3,399.0,429.0,0.0,429.0
Sê San 3A,487.0,531.0,0.0,531.0
Sê San 4,543.0,690.0,0.0,690.0
Kanak,2.02,31.8,0.0,31.8
An Khê,35.3,48.0,4.0,44.0
Srêpốk 3,270.0,384.64,0.64,384.0
Buôn Kuốp,150.0,162.0,0.0,162.0
Buôn Tua Srah,33.0,170.0,0.0,170.0
Đồng Nai 3,11.53,186.76,0.0,186.76
Đồng Nai 4,204.3,204.3,2.5,201.8
Đơn Dương,40.75,36.82,0.0,36.82
Đại Ninh,1.0,55.7,0.7,55.0
Hàm Thuận,23.66,133.62,0.0,133.62
Đa Mi,133.62,64.91,0.0,64.91
Thượng Kon Tum,13.55,27.78,0.0,27.78
Pleikrông,20.0,254.0,0.0,254.0
Ialy,276.0,399.0,0.0,399.0
Sê San 3,402.0,414.0,0.0,414.0
Sê San 3A,425.0,560.0,0.0,560.0
Sê San 4,571.0,350.0,0.0,350.0
Kanak,2.13,32.0,0.0,32.0
An Khê,37.39,46.0,4.0,42.0
Srêpốk 3,274.0,380.63,0.63,380.0
Buôn Kuốp,140.0,225.0,0.0,225.0
Buôn Tua Srah,12.0,168.0,0.0,168.0
Đồng Nai 3,93.9,187.36,0.0,187.36
Đồng Nai 4,204.3,204.3,2.5,201.8
Đơn Dương,38.94,36.83,0.0,36.83
Đại Ninh,1.0,55.7,0.7,55.0
Hàm Thuận,14.66,0.0,0.0,0.0
Đa Mi,0.69,63.75,0.0,63.75
Thượng Kon Tum,22.23,27.78,0.0,27.78
Pleikrông,20.0,254.0,0.0,254.0
Ialy,279.0,399.0,0.0,399.0
Sê San 3,402.0,486.0,0.0,486.0
Sê San 3A,497.0,563.0,0.0,563.0
Sê San 4,690.0,690.0,0.0,690.0
Kanak,3.54,32.0,0.0,32.0
An Khê,36.61,32.0,8.0,24.0
Srêpốk 3,66.0,155.63,0.63,155.0
Buôn Kuốp,108.0,108.0,0.0,108.0
Buôn Tua Srah,27.0,170.0,0.0,170.0
Đồng Nai 3,105.88,187.66,0.0,187.66
Đồng Nai 4,204.3,204.3,2.5,201.8
Đơn Dương,42.61,36.86,0.0,36.86
Đại Ninh,5.0,55.7,0.7,55.0
Hàm Thuận,14.03,134.98,0.0,134.98
Đa Mi,134.99,64.52,0.0,64.52
Thượng Kon Tum,19.33,27.78,0.0,27.78
Pleikrông,23.0,70.0,0.0,70.0
Ialy,117.0,297.0,0.0,297.0
Sê San 3,300.0,290.0,0.0,290.0
Sê San 3A,243.0,279.0,0.0,279.0
Sê San 4,377.0,230.0,0.0,230.0
Kanak,5.44,32.0,0.0,32.0
An Khê,36.69,46.0,4.0,42.0
Srêpốk 3,282.0,374.63,0.63,374.0
Buôn Kuốp,77.0,306.0,0.0,306.0
Buôn Tua Srah,6.0,143.0,0.0,143.0
Đồng Nai 3,0.88,187.8,0.0,187.8
Đồng Nai 4,205.54,205.54,2.5,203.04
Đơn Dương,1.54,36.91,0.0,36.91
Đại Ninh,1.0,55.7,0.7,55.0
Hàm Thuận,13.16,31.93,0.0,31.93
Đa Mi,33.55,60.77,0.0,60.77
Thượng Kon Tum,16.43,27.78,0.0,27.78
Pleikrông,44.0,256.0,0.0,256.0
Ialy,279.0,401.0,0.0,401.0
Sê San 3,404.0,486.0,0.0,486.0
Sê San 3A,489.0,489.0,0.0,489.0
Sê San 4,396.0,690.0,0.0,690.0
Kanak,4.23,32.0,0.0,32.0
An Khê,36.53,28.0,4.0,24.0
Srêpốk 3,6.0,190.63,0.63,190.0
Buôn Kuốp,73.0,266.0,0.0,266.0
Buôn Tua Srah,29.0,83.0,0.0,83.0
Đồng Nai 3,34.84,188.24,0.0,188.24
Đồng Nai 4,205.5,205.5,2.5,203.0
Đơn Dương,24.73,36.92,0.0,36.92
Đại Ninh,1.0,55.7,0.7,55.0
Hàm Thuận,13.31,79.28,0.0,79.28
Đa Mi,81.07,64.96,0.0,64.96
Thượng Kon Tum,16.43,27.78,0.0,27.78
Pleikrông,85.0,0.0,0.0,0.0
Ialy,34.0,183.0,0.0,183.0
Sê San 3,189.0,181.0,0.0,181.0
Sê San 3A,113.0,308.0,0.0,308.0
Sê San 4,524.0,230.0,0.0,230.0
Kanak,3.56,32.0,0.0,32.0
An Khê,34.58,28.0,4.0,24.0
Srêpốk 3,10.0,180.64,0.64,180.0
Buôn Kuốp,69.0,145.0,0.0,145.0
Buôn Tua Srah,33.0,84.0,0.0,84.0
Đồng Nai 3,4.62,188.7,0.0,188.7
Đồng Nai 4,205.54,205.54,2.5,203.04
Đơn Dương,17.63,36.95,0.0,36.95
Đại Ninh,1.0,55.7,0.7,55.0
Hàm Thuận,4.48,52.13,0.0,52.13
Đa Mi,54.84,64.56,0.0,64.56
Thượng Kon Tum,13.53,13.89,0.0,13.89
Pleikrông,17.0,0.0,0.0,0.0
Ialy,45.0,340.0,0.0,340.0
Sê San 3,344.0,486.0,0.0,486.0
Sê San 3A,496.0,546.0,0.0,546.0
Sê San 4,611.0,170.0,0.0,170.0
Kanak,3.12,0.0,0.0,0.0
An Khê,12.61,4.0,4.0,0.0
Srêpốk 3,7.0,131.63,0.63,131.0
Buôn Kuốp,50.0,101.0,0.0,101.0
Buôn Tua Srah,33.0,82.0,0.0,82.0
Đồng Nai 3,16.39,26.62,0.0,26.62
Đồng Nai 4,27.07,27.07,2.5,24.57
Đơn Dương,6.28,18.88,0.0,18.88
Đại Ninh,0.0,55.7,0.7,55.0
Hàm Thuận,7.33,0.0,0.0,0.0
Đa Mi,2.41,54.08,0.0,54.08
Thượng Kon Tum,15.47,27.78,0.0,27.78
Pleikrông,25.0,156.0,0.0,156.0
Ialy,198.0,340.0,0.0,340.0
Sê San 3,343.0,300.0,0.0,300.0
Sê San 3A,340.0,429.0,0.0,429.0
Sê San 4,524.0,230.0,0.0,230.0
Kanak,3.22,0.0,0.0,0.0
An Khê,29.83,4.0,4.0,0.0
Srêpốk 3,12.0,132.63,0.63,132.0
Buôn Kuốp,46.0,110.0,0.0,110.0
Buôn Tua Srah,19.0,82.0,0.0,82.0
Đồng Nai 3,15.9,118.17,0.0,118.17
Đồng Nai 4,149.62,115.25,2.5,112.75
Đơn Dương,14.65,36.92,0.0,36.92
Đại Ninh,4.0,55.7,0.7,55.0
Hàm Thuận,13.28,64.59,0.0,64.59
Đa Mi,66.12,64.45,0.0,64.45
Thượng Kon Tum,16.48,27.06,0.0,27.06
Pleikrông,33.0,75.0,0.0,75.0
Ialy,107.0,203.0,0.0,203.0
Sê San 3,207.0,243.0,0.0,243.0
Sê San 3A,243.0,282.0,0.0,282.0
Sê San 4,170.0,170.0,0.0,170.0
Kanak,3.52,0.0,0.0,0.0
An Khê,3.14,4.0,4.0,0.0
Srêpốk 3,27.0,133.63,0.63,133.0
Buôn Kuốp,50.0,101.0,0.0,101.0
Buôn Tua Srah,29.0,83.0,0.0,83.0
Đồng Nai 3,10.3,40.98,0.0,40.98
Đồng Nai 4,133.01,98.64,2.5,96.14
Đơn Dương,19.2,36.64,0.0,36.64
Đại Ninh,1.0,40.7,0.7,40.0
Hàm Thuận,14.66,0.0,0.0,0.0
Đa Mi,2.1,50.71,0.0,50.71
Thượng Kon Tum,13.49,27.78,0.0,27.78
Pleikrông,19.0,129.0,0.0,129.0
Ialy,175.0,389.0,0.0,389.0
Sê San 3,394.0,486.0,0.0,486.0
Sê San 3A,494.0,525.0,0.0,525.0
Sê San 4,514.0,220.0,0.0,220.0
Kanak,4.26,0.0,0.0,0.0
An Khê,2.78,4.0,4.0,0.0
Srêpốk 3,11.0,131.63,0.63,131.0
Buôn Kuốp,47.0,101.0,0.0,101.0
Buôn Tua Srah,12.0,80.0,0.0,80.0
Đồng Nai 3,14.89,137.61,0.0,137.61
Đồng Nai 4,161.7,161.7,2.5,159.2
Đơn Dương,32.35,36.9,0.0,36.9
Đại Ninh,4.0,52.7,0.7,52.0
Hàm Thuận,14.86,113.82,0.0,113.82
Đa Mi,114.28,57.89,0.0,57.89
Thượng Kon Tum,10.76,0.0,0.0,0.0
Pleikrông,42.0,0.0,0.0,0.0
Ialy,31.0,101.0,0.0,101.0
Sê San 3,105.0,486.0,0.0,486.0
Sê San 3A,351.0,282.0,0.0,282.0
Sê San 4,294.0,0.0,0.0,0.0
Kanak,4.25,0.0,0.0,0.0
An Khê,3.12,4.0,4.0,0.0
Srêpốk 3,132.0,131.63,0.63,131.0
Buôn Kuốp,47.0,101.0,0.0,101.0
Buôn Tua Srah,2.0,78.0,0.0,78.0
Đồng Nai 3,67.65,139.23,0.0,139.23
Đồng Nai 4,160.71,126.34,2.5,123.84
Đơn Dương,0.98,18.38,0.0,18.38
Đại Ninh,10.0,11.7,0.7,11.0
Hàm Thuận,14.66,0.0,0.0,0.0
Đa Mi,0.86,57.25,0.0,57.25
Thượng Kon Tum,10.74,0.0,0.0,0.0
Pleikrông,46.0,258.0,0.0,258.0
Ialy,273.0,273.0,0.0,273.0
Sê San 3,276.0,250.0,0.0,250.0
Sê San 3A,243.0,255.0,0.0,255.0
Sê San 4,588.0,0.0,0.0,0.0
Kanak,4.67,0.0,0.0,0.0
An Khê,3.96,4.0,4.0,0.0
Srêpốk 3,11.0,131.64,0.64,131.0
Buôn Kuốp,46.0,100.0,0.0,100.0
Buôn Tua Srah,21.0,77.0,0.0,77.0
Đồng Nai 3,49.45,29.0,0.0,29.0
Đồng Nai 4,130.93,142.37,2.5,139.87
Đơn Dương,6.15,4.26,0.0,4.26
Đại Ninh,0.0,5.7,0.7,5.0
Hàm Thuận,19.0,26.33,0.0,26.33
Đa Mi,27.95,55.45,0.0,55.45
Thượng Kon Tum,8.0,13.89,0.0,13.89
Pleikrông,69.0,260.0,0.0,260.0
Ialy,275.0,393.0,0.0,393.0
Sê San 3,397.0,293.0,0.0,293.0
Sê San 3A,234.0,253.0,0.0,253.0
Sê San 4,294.0,0.0,0.0,0.0
Kanak,3.69,0.0,0.0,0.0
An Khê,3.26,4.0,4.0,0.0
Srêpốk 3,39.0,131.63,0.63,131.0
Buôn Kuốp,46.0,100.0,0.0,100.0
Buôn Tua Srah,25.0,77.0,0.0,77.0
Đồng Nai 3,32.09,73.0,0.0,73.0
Đồng Nai 4,131.37,108.45,2.5,105.95
Đơn Dương,15.85,4.3,0.0,4.3
Đại Ninh,1.0,7.7,0.7,7.0
Hàm Thuận,19.65,52.64,0.0,52.64
Đa Mi,54.31,54.31,0.0,54.31
Thượng Kon Tum,13.95,27.78,0.0,27.78
Pleikrông,48.0,260.0,0.0,260.0
Ialy,287.0,295.0,0.0,295.0
Sê San 3,298.0,456.0,0.0,456.0
Sê San 3A,471.0,524.0,0.0,524.0
Sê San 4,467.0,320.0,0.0,320.0
Kanak,4.29,32.0,0.0,32.0
An Khê,31.24,28.0,4.0,24.0
Srêpốk 3,95.0,365.63,0.63,365.0
Buôn Kuốp,40.0,296.0,0.0,296.0
Buôn Tua Srah,15.0,77.0,0.0,77.0
Đồng Nai 3,5.96,190.04,0.0,190.04
Đồng Nai 4,213.96,202.5,2.5,200.0
Đơn Dương,16.43,375.0,0.0,375.0
Đại Ninh,10.0,55.7,0.7,55.0
Hàm Thuận,16.0,129.62,0.0,129.62
Đa Mi,129.62,65.72,0.0,65.72
Thượng Kon Tum,14.45,33.232032640949555,5.452032640949555,27.78
Pleikrông,29.0,262.0,0.0,262.0
Ialy,285.0,235.0,0.0,235.0
Sê San 3,238.0,486.0,0.0,486.0
Sê San 3A,488.0,558.0,0.0,558.0
Sê San 4,396.0,690.0,0.0,690.0
Kanak,3.09,32.0,0.0,32.0
An Khê,11.64,28.0,4.0,24.0
Srêpốk 3,173.0,190.63,0.63,190.0
Buôn Kuốp,43.0,128.0,0.0,128.0
Buôn Tua Srah,14.0,75.0,0.0,75.0
Đồng Nai 3,6.4,190.48,0.0,190.48
Đồng Nai 4,203.06,203.06,2.5,200.56
Đơn Dương,11.19,36.6,0.0,36.6
Đại Ninh,8.0,55.7,0.7,55.0
Hàm Thuận,13.42,130.71,0.0,130.71
Đa Mi,131.55,63.77,0.0,63.77
Thượng Kon Tum,13.95,27.78,0.0,27.78
Pleikrông,33.0,266.0,0.0,266.0
Ialy,298.0,393.0,0.0,393.0
Sê San 3,396.0,476.0,0.0,476.0
Sê San 3A,486.0,564.0,0.0,564.0
Sê San 4,493.0,640.0,0.0,640.0
Kanak,2.21,32.0,0.0,32.0
An Khê,3.62,28.0,4.0,24.0
Srêpốk 3,39.0,131.64,0.64,131.0
Buôn Kuốp,51.0,136.0,0.0,136.0
Buôn Tua Srah,11.0,0.0,0.0,0.0
Đồng Nai 3,6.7,190.78,0.0,190.78
Đồng Nai 4,203.6,203.06,2.5,200.56
Đơn Dương,28.85,36.61,0.0,36.61
Đại Ninh,16.0,55.7,0.7,55.0
Hàm Thuận,16.7,130.32,0.0,130.32
Đa Mi,130.35,63.77,0.0,63.77
Thượng Kon Tum,11.37,27.78,0.0,27.78
Pleikrông,29.0,268.0,0.0,268.0
Ialy,292.0,393.0,0.0,393.0
Sê San 3,396.0,406.0,0.0,406.0
Sê San 3A,486.0,544.0,0.0,544.0
Sê San 4,543.0,690.0,0.0,690.0
Kanak,2.06,32.0,0.0,32.0
An Khê,35.72,29.0,5.0,24.0
Srêpốk 3,19.0,153.64,0.64,153.0
Buôn Kuốp,31.0,140.0,0.0,140.0
Buôn Tua Srah,20.0,0.0,0.0,0.0
Đồng Nai 3,7.14,191.22,0.0,191.22
