tên hồ,Qve,Tqx,Qxt,Qxm
Sông Bung 4,406.11,205.0,43.0,162.0
Vĩnh Sơn B,33.77,19.88,19.88,0.0
Vĩnh Sơn C,9.83,6.71,6.71,0.0
Sông Tranh 2,559.22,252.4,42.4,210.0
Sông Ba Hạ,175.0,325.0,0.0,325.0
Sông Hinh,76.4,76.4,20.0,56.4
A Vương,92.13,69.4,0.0,69.4
Sông Bung 2,26.46,13.15,0.0,13.15
Vĩnh Sơn A,41.51,41.12,27.52,13.6
Sông Bung 4,105.08,64.86,0.0,64.86
Vĩnh Sơn B,34.75,20.86,20.86,0.0
Vĩnh Sơn C,11.72,8.6,8.6,0.0
Sông Tranh 2,329.38,252.57,44.57,208.0
Sông Ba Hạ,505.0,363.0,0.0,363.0
Sông Hinh,247.62,106.4,50.0,56.4
A Vương,77.0,77.0,0.0,77.0
Sông Bung 2,34.0,34.0,0.0,34.0
Vĩnh Sơn A,35.32,37.26,23.59,13.67
Sông Bung 4,193.22,153.0,0.0,153.0
Vĩnh Sơn B,8.11,19.68,19.68,0.0
Vĩnh Sơn C,7.55,8.18,8.18,0.0
Sông Tranh 2,240.17,211.7,5.7,206.0
Sông Ba Hạ,445.0,450.0,50.0,400.0
Sông Hinh,109.32,156.4,100.0,56.4
A Vương,66.33,43.6,0.0,43.6
Sông Bung 2,27.35,34.0,0.0,34.0
Vĩnh Sơn A,33.46,34.63,20.96,13.67
Sông Bung 4,209.0,209.0,47.0,162.0
Vĩnh Sơn B,17.87,19.3,19.3,0.0
Vĩnh Sơn C,5.46,7.34,7.34,0.0
Sông Tranh 2,321.66,208.03,5.7,202.33
Sông Ba Hạ,440.0,450.0,50.0,400.0
Sông Hinh,206.4,206.4,150.0,56.4
A Vương,76.8,28.0,0.0,28.0
Sông Bung 2,26.91,13.6,0.0,13.6
Vĩnh Sơn A,35.06,34.67,22.27,12.4
Sông Bung 4,209.0,209.0,47.0,162.0
Vĩnh Sơn B,12.62,18.32,18.32,0.0
Vĩnh Sơn C,6.29,6.92,6.92,0.0
Sông Tranh 2,238.21,209.7,5.7,204.0
Sông Ba Hạ,450.0,450.0,50.0,400.0
Sông Hinh,156.4,156.4,100.0,56.4
A Vương,64.8,64.8,0.0,64.8
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,34.72,34.72,21.62,13.1
Sông Bung 4,168.78,209.0,47.0,162.0
Vĩnh Sơn B,3.29,17.54,17.54,0.0
Vĩnh Sơn C,6.5,6.5,6.5,0.0
Sông Tranh 2,181.27,209.7,5.7,204.0
Sông Ba Hạ,440.0,450.0,50.0,400.0
Sông Hinh,106.4,106.4,50.0,56.4
A Vương,67.0,67.0,0.0,67.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,33.25,33.25,19.65,13.6
Sông Bung 4,168.78,209.0,47.0,162.0
Vĩnh Sơn B,17.15,17.15,17.15,0.0
Vĩnh Sơn C,5.66,5.66,5.66,0.0
Sông Tranh 2,181.41,209.7,5.7,204.0
Sông Ba Hạ,455.0,450.0,50.0,400.0
Sông Hinh,106.4,106.4,50.0,56.4
A Vương,53.6,78.0,0.0,78.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,32.6,32.6,19.0,13.6
Sông Bung 4,126.56,207.0,45.0,162.0
Vĩnh Sơn B,16.95,16.95,16.95,0.0
Vĩnh Sơn C,5.24,5.24,5.24,0.0
Sông Tranh 2,209.7,209.7,5.7,204.0
Sông Ba Hạ,440.0,450.0,50.0,400.0
Sông Hinh,106.4,106.4,50.0,56.4
A Vương,54.6,79.0,0.0,79.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,31.29,31.29,17.69,13.6
Sông Bung 4,121.78,162.0,0.0,162.0
Vĩnh Sơn B,16.37,16.37,16.37,0.0
Vĩnh Sơn C,4.4,4.4,4.4,0.0
Sông Tranh 2,152.94,209.7,5.7,204.0
Sông Ba Hạ,480.0,450.0,50.0,400.0
Sông Hinh,106.4,106.4,50.0,56.4
A Vương,54.6,79.0,0.0,79.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,31.94,31.939999999999998,18.34,13.6
Sông Bung 4,121.78,162.0,0.0,162.0
Vĩnh Sơn B,1.54,15.78,15.78,0.0
Vĩnh Sơn C,3.06,3.06,3.06,0.0
Sông Tranh 2,152.8,209.7,5.7,204.0
Sông Ba Hạ,440.0,450.0,50.0,400.0
Sông Hinh,106.4,106.4,50.0,56.4
A Vương,52.6,77.0,0.0,77.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,30.63,30.630000000000003,17.03,13.6
Sông Bung 4,121.78,162.0,0.0,162.0
Vĩnh Sơn B,15.4,15.4,15.4,0.0
Vĩnh Sơn C,2.31,2.31,2.31,0.0
Sông Tranh 2,124.6,209.7,5.7,204.0
Sông Ba Hạ,435.0,450.0,50.0,400.0
Sông Hinh,76.4,76.4,20.0,56.4
A Vương,52.6,77.0,0.0,77.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,29.98,29.979999999999997,16.38,13.6
Sông Bung 4,121.78,162.0,0.0,162.0
Vĩnh Sơn B,12.16,15.0,15.0,0.0
Vĩnh Sơn C,4.91757142857143,1.17,1.17,0.0
Sông Tranh 2,152.8,209.7,5.7,204.0
Sông Ba Hạ,415.0,450.0,50.0,400.0
Sông Hinh,76.4,76.4,20.0,56.4
A Vương,77.0,77.0,0.0,77.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,29.32,29.32,15.72,13.6
Sông Bung 4,81.56,162.0,0.0,162.0
Vĩnh Sơn B,10.14,14.42,14.42,0.0
Vĩnh Sơn C,0.03,1.89,1.89,0.0
Sông Tranh 2,124.46,209.7,5.7,204.0
Sông Ba Hạ,205.0,400.0,0.0,400.0
Sông Hinh,29.32,76.4,20.0,56.4
A Vương,54.6,79.0,0.0,79.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,29.32,29.32,15.72,13.6
Sông Bung 4,81.56,162.0,0.0,162.0
Vĩnh Sơn B,12.8,14.22,14.22,0.0
Vĩnh Sơn C,1.05,1.68,1.68,0.0
Sông Tranh 2,124.45,209.7,5.7,204.0
Sông Ba Hạ,130.0,400.0,0.0,400.0
Sông Hinh,76.4,76.4,20.0,56.4
A Vương,54.6,79.0,0.0,79.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,25.64,26.810000000000002,13.1,13.71
Sông Bung 4,121.78,162.0,0.0,162.0
Vĩnh Sơn B,10.79,13.64,13.64,0.0
Vĩnh Sơn C,4.91757142857143,1.05,1.05,0.0
Sông Tranh 2,97.61,211.2,5.7,205.5
Sông Ba Hạ,65.0,389.0,0.0,389.0
Sông Hinh,76.4,76.4,20.0,56.4
A Vương,54.6,79.0,0.0,79.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,26.81,26.810000000000002,13.1,13.71
Sông Bung 4,121.78,162.0,0.0,162.0
Vĩnh Sơn B,11.82,13.25,13.25,0.0
Vĩnh Sơn C,0.21,0.84,0.84,0.0
Sông Tranh 2,154.9,211.7,5.7,206.0
Sông Ba Hạ,90.0,0.0,0.0,0.0
Sông Hinh,76.4,76.4,20.0,56.4
A Vương,52.1,76.5,0.0,76.5
Sông Bung 2,14.04,34.0,0.0,34.0
Vĩnh Sơn A,26.7,26.7,13.1,13.6
Sông Bung 4,121.78,162.0,0.0,162.0
Vĩnh Sơn B,13.06,13.06,13.06,0.0
Vĩnh Sơn C,1.05,1.05,1.05,0.0
Sông Tranh 2,98.08,211.7,5.7,206.0
Sông Ba Hạ,79.0,309.0,0.0,309.0
Sông Hinh,76.4,76.4,20.0,56.4
A Vương,53.77,76.5,0.0,76.5
Sông Bung 2,13.31,0.0,0.0,0.0
Vĩnh Sơn A,19.64,23.53,9.83,13.7
Sông Bung 4,102.22,62.0,0.0,62.0
Vĩnh Sơn B,11.88,11.88,11.88,0.0
Vĩnh Sơn C,1.68,1.68,1.68,0.0
Sông Tranh 2,98.07,211.7,5.7,206.0
Sông Ba Hạ,82.0,309.0,0.0,309.0
Sông Hinh,123.48,76.4,20.0,56.4
A Vương,30.94,76.4,0.0,76.4
Sông Bung 2,19.96,0.0,0.0,0.0
Vĩnh Sơn A,26.8,26.799999999999997,13.1,13.7
Sông Bung 4,142.44,62.0,0.0,62.0
Vĩnh Sơn B,11.11,11.11,11.11,0.0
Vĩnh Sơn C,1.17,1.17,1.17,0.0
Sông Tranh 2,98.15,211.7,5.7,206.0
Sông Ba Hạ,560.0,240.0,0.0,240.0
Sông Hinh,76.4,76.4,20.0,56.4
A Vương,56.27,79.0,0.0,79.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,24.84,24.84,11.14,13.7
Sông Bung 4,193.22,153.0,0.0,153.0
Vĩnh Sơn B,10.33,10.33,10.33,0.0
Vĩnh Sơn C,1.93,1.93,1.93,0.0
Sông Tranh 2,160.64,211.7,5.7,206.0
Sông Ba Hạ,570.0,400.0,0.0,400.0
Sông Hinh,76.4,76.4,20.0,56.4
A Vương,56.27,79.0,0.0,79.0
Sông Bung 2,14.04,34.0,0.0,34.0
Vĩnh Sơn A,22.87,22.869999999999997,9.17,13.7
Sông Bung 4,118.78,159.0,0.0,159.0
Vĩnh Sơn B,9.16,9.16,9.16,0.0
Vĩnh Sơn C,2.68,2.68,2.68,0.0
Sông Tranh 2,100.92,211.7,5.7,206.0
Sông Ba Hạ,300.0,400.0,0.0,400.0
Sông Hinh,516.62,76.4,20.0,56.4
A Vương,56.27,79.0,0.0,79.0
Sông Bung 2,16.87,23.52,0.0,23.52
Vĩnh Sơn A,21.56,21.56,7.86,13.7
Sông Bung 4,119.78,160.0,0.0,160.0
Vĩnh Sơn B,8.38,8.38,8.38,0.0
Vĩnh Sơn C,2.68,2.68,2.68,0.0
Sông Tranh 2,111.53,213.7,5.7,208.0
Sông Ba Hạ,290.0,400.0,0.0,400.0
Sông Hinh,241.48,76.4,20.0,56.4
A Vương,32.77,55.5,0.0,55.5
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,20.91,20.91,7.21,13.7
Sông Bung 4,119.78,160.0,0.0,160.0
Vĩnh Sơn B,8.38,8.38,8.38,0.0
Vĩnh Sơn C,1.17,1.17,1.17,0.0
Sông Tranh 2,119.83,196.45,5.7,190.75
Sông Ba Hạ,310.0,400.0,0.0,400.0
Sông Hinh,131.43,76.4,20.0,56.4
A Vương,33.54,79.0,0.0,79.0
Sông Bung 2,17.63,30.94,0.0,30.94
Vĩnh Sơn A,18.8,19.58,5.98,13.6
Sông Bung 4,79.56,160.0,0.0,160.0
Vĩnh Sơn B,5.14,8.0,8.0,0.0
Vĩnh Sơn C,4.91757142857143,0.42,0.42,0.0
Sông Tranh 2,85.96,213.7,5.7,208.0
Sông Ba Hạ,288.0,400.0,0.0,400.0
Sông Hinh,107.18,107.18,50.0,57.18
A Vương,49.97,72.7,0.0,72.7
Sông Bung 2,14.04,34.0,0.0,34.0
Vĩnh Sơn A,22.24,21.46,7.86,13.6
Sông Bung 4,79.56,160.0,0.0,160.0
Vĩnh Sơn B,1.32,7.02,7.02,0.0
Vĩnh Sơn C,1.47,2.1,2.1,0.0
Sông Tranh 2,210.47,5.7,5.7,0.0
Sông Ba Hạ,355.0,400.0,0.0,400.0
Sông Hinh,567.24,457.18,400.0,57.18
A Vương,33.54,79.0,0.0,79.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,16.53,13.809999999999999,12.45,1.36
Sông Bung 4,132.0,132.0,0.0,132.0
Vĩnh Sơn B,13.7,8.0,8.0,0.0
Vĩnh Sơn C,2.05,0.8,0.8,0.0
Sông Tranh 2,890.85,209.7,5.7,204.0
Sông Ba Hạ,800.0,400.0,0.0,400.0
Sông Hinh,412.21,357.18,300.0,57.18
A Vương,101.73,79.0,0.0,79.0
Sông Bung 2,33.26,0.0,0.0,0.0
Vĩnh Sơn A,30.33,28.78,15.07,13.71
Sông Bung 4,242.44,162.0,0.0,162.0
Vĩnh Sơn B,8.0,8.0,8.0,0.0
Vĩnh Sơn C,2.18,1.55,1.55,0.0
Sông Tranh 2,294.57,237.62,35.62,202.0
Sông Ba Hạ,900.0,400.0,0.0,400.0
Sông Hinh,157.18,157.18,100.0,57.18
A Vương,56.27,79.0,0.0,79.0
Sông Bung 2,27.35,34.0,0.0,34.0
Vĩnh Sơn A,27.73,28.12,14.41,13.71
Sông Bung 4,153.0,153.0,0.0,153.0
Vĩnh Sơn B,3.14,7.41,7.41,0.0
Vĩnh Sơn C,0.55,1.17,1.17,0.0
Sông Tranh 2,207.7,207.7,5.7,202.0
Sông Ba Hạ,820.0,400.0,0.0,400.0
Sông Hinh,157.18,157.18,100.0,57.18
A Vương,56.27,79.0,0.0,79.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,27.08,27.47,13.76,13.71
Sông Bung 4,107.22,67.0,0.0,67.0
Vĩnh Sơn B,9.22,7.8,7.8,0.0
Vĩnh Sơn C,2.18,1.55,1.55,0.0
Sông Tranh 2,179.23,207.7,5.7,202.0
Sông Ba Hạ,587.0,400.0,0.0,400.0
Sông Hinh,157.18,157.18,100.0,57.18
A Vương,51.17,73.9,0.0,73.9
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,28.51,28.12,14.41,13.71
Sông Bung 4,146.44,66.0,0.0,66.0
Vĩnh Sơn B,7.8,7.8,7.8,0.0
Vĩnh Sơn C,1.55,1.55,1.55,0.0
Sông Tranh 2,122.42,207.7,5.7,202.0
Sông Ba Hạ,495.0,450.0,50.0,400.0
Sông Hinh,107.18,107.18,50.0,57.18
A Vương,31.54,77.0,0.0,77.0
Sông Bung 2,17.12,30.43,0.0,30.43
Vĩnh Sơn A,23.94,25.5,11.79,13.71
Sông Bung 4,105.22,65.0,0.0,65.0
Vĩnh Sơn B,4.36,7.22,7.22,0.0
Vĩnh Sơn C,0.17,0.8,0.8,0.0
Sông Tranh 2,122.42,207.7,5.7,202.0
Sông Ba Hạ,455.0,450.0,50.0,400.0
Sông Hinh,107.18,107.18,50.0,57.18
A Vương,31.73,9.0,0.0,9.0
Sông Bung 2,13.31,0.0,0.0,0.0
Vĩnh Sơn A,27.59,26.810000000000002,13.1,13.71
Sông Bung 4,145.44,65.0,0.0,65.0
Vĩnh Sơn B,5.6,7.02,7.02,0.0
Vĩnh Sơn C,4.91757142857143,0.42,0.42,0.0
Sông Tranh 2,122.41,207.7,5.7,202.0
Sông Ba Hạ,450.0,450.0,50.0,400.0
Sông Hinh,107.18,107.18,50.0,57.18
A Vương,22.73,0.0,0.0,0.0
Sông Bung 2,19.96,0.0,0.0,0.0
Vĩnh Sơn A,26.15,26.15,12.45,13.7
Sông Bung 4,140.44,60.0,0.0,60.0
Vĩnh Sơn B,6.82,6.82,6.82,0.0
Vĩnh Sơn C,1.89,1.89,1.89,0.0
Sông Tranh 2,150.89,207.7,5.7,202.0
Sông Ba Hạ,440.0,450.0,50.0,400.0
Sông Hinh,107.18,107.18,50.0,57.18
A Vương,28.83,6.1,0.0,6.1
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,24.18,24.18,10.48,13.7
Sông Bung 4,156.0,156.0,0.0,156.0
Vĩnh Sơn B,6.04,6.04,6.04,0.0
Vĩnh Sơn C,1.26,1.26,1.26,0.0
Sông Tranh 2,94.07,207.7,5.7,202.0
Sông Ba Hạ,460.0,450.0,50.0,400.0
Sông Hinh,77.18,77.18,20.0,57.18
A Vương,22.73,0.0,0.0,0.0
Sông Bung 2,20.69,34.0,0.0,34.0
Vĩnh Sơn A,18.88,22.77,9.17,13.6
Sông Bung 4,130.56,211.0,55.0,156.0
Vĩnh Sơn B,6.19780880773362,5.26,5.26,0.0
Vĩnh Sơn C,0.63,0.63,0.63,0.0
Sông Tranh 2,124.4,209.7,5.7,204.0
Sông Ba Hạ,410.0,450.0,50.0,400.0
Sông Hinh,77.18,77.18,20.0,57.18
A Vương,37.63,14.9,0.0,14.9
Sông Bung 2,14.04,34.0,0.0,34.0
Vĩnh Sơn A,21.46,21.46,7.86,13.6
Sông Bung 4,172.67,414.0,256.0,158.0
Vĩnh Sơn B,4.68,4.68,4.68,0.0
Vĩnh Sơn C,0.63,0.63,0.63,0.0
Sông Tranh 2,95.99,209.7,5.7,204.0
Sông Ba Hạ,425.0,450.0,50.0,400.0
Sông Hinh,77.18,77.18,20.0,57.18
A Vương,14.27,37.0,0.0,37.0
Sông Bung 2,14.03,20.68,0.0,20.68
Vĩnh Sơn A,20.81,20.81,7.21,13.6
Sông Bung 4,127.56,208.0,50.0,158.0
Vĩnh Sơn B,3.51,3.51,3.51,0.0
Vĩnh Sơn C,0.42,0.42,0.42,0.0
Sông Tranh 2,124.45,209.7,5.7,204.0
Sông Ba Hạ,182.0,400.0,0.0,400.0
Sông Hinh,77.18,77.18,20.0,57.18
A Vương,142.74,29.1,0.0,29.1
Sông Bung 2,19.96,0.0,0.0,0.0
Vĩnh Sơn A,22.77,22.77,9.17,13.6
Sông Bung 4,399.33,158.0,0.0,158.0
Vĩnh Sơn B,3.12,3.12,3.12,0.0
Vĩnh Sơn C,0.63,0.63,0.63,0.0
Sông Tranh 2,663.26,207.7,5.7,202.0
Sông Ba Hạ,810.0,600.0,200.0,400.0
Sông Hinh,757.18,757.18,700.0,57.18
A Vương,72.06,26.6,0.0,26.6
Sông Bung 2,19.96,0.0,0.0,0.0
Vĩnh Sơn A,26.56,25.4,11.79,13.61
Sông Bung 4,320.33,79.0,0.0,79.0
Vĩnh Sơn B,1.3,2.73,2.73,0.0
Vĩnh Sơn C,2.51,1.26,1.26,0.0
Sông Tranh 2,234.07,205.7,5.7,200.0
Sông Ba Hạ,610.0,600.0,200.0,400.0
Sông Hinh,712.21,657.18,600.0,57.18
A Vương,58.76,13.3,0.0,13.3
Sông Bung 2,13.31,0.0,0.0,0.0
Vĩnh Sơn A,22.72,23.5,10.48,13.02
Sông Bung 4,148.89,62.0,0.0,62.0
Vĩnh Sơn B,6.19780880773362,2.14,2.14,0.0
Vĩnh Sơn C,0.42,1.05,1.05,0.0
Sông Tranh 2,227.94,227.94,27.94,200.0
Sông Ba Hạ,800.0,800.0,400.0,400.0
Sông Hinh,257.18,257.18,200.0,57.18
A Vương,149.1,124.7,46.8,77.9
Sông Bung 2,26.61,0.0,0.0,0.0
Vĩnh Sơn A,22.04,22.82,9.17,13.65
Sông Bung 4,696.33,566.0,404.0,162.0
Vĩnh Sơn B,0.52,1.95,1.95,0.0
Vĩnh Sơn C,1.88,1.26,1.26,0.0
Sông Tranh 2,669.52,669.52,471.52,198.0
Sông Ba Hạ,610.0,600.0,200.0,400.0
Sông Hinh,312.21,257.18,200.0,57.18
A Vương,92.51,92.51,14.61,77.9
Sông Bung 2,13.31,0.0,0.0,0.0
Vĩnh Sơn A,26.7,26.7,13.1,13.6
Sông Bung 4,308.89,222.0,60.0,162.0
Vĩnh Sơn B,2.73,2.73,2.73,0.0
Vĩnh Sơn C,2.1,2.1,2.1,0.0
Sông Tranh 2,522.74,522.74,324.74,198.0
Sông Ba Hạ,785.0,800.0,400.0,400.0
Sông Hinh,512.21,457.18,400.0,57.18
A Vương,77.9,77.9,0.0,77.9
Sông Bung 2,13.31,0.0,0.0,0.0
Vĩnh Sơn A,26.7,26.7,13.1,13.6
Sông Bung 4,208.67,339.0,177.0,162.0
Vĩnh Sơn B,7.78,3.51,3.51,0.0
Vĩnh Sơn C,1.04,0.42,0.42,0.0
Sông Tranh 2,518.85,745.53,547.53,198.0
Sông Ba Hạ,790.0,800.0,400.0,400.0
Sông Hinh,802.16,857.18,800.0,57.18
A Vương,79.9,79.9,0.0,79.9
Sông Bung 2,22.42,0.0,0.0,0.0
Vĩnh Sơn A,43.28,37.839999999999996,24.24,13.6
Sông Bung 4,205.44,162.0,0.0,162.0
Vĩnh Sơn B,24.96,6.44,6.44,0.0
Vĩnh Sơn C,3.8,1.93,1.93,0.0
Sông Tranh 2,577.28,236.18,38.18,198.0
Sông Ba Hạ,800.0,800.0,400.0,400.0
Sông Hinh,257.18,257.18,200.0,57.18
A Vương,102.1,77.7,0.0,77.7
Sông Bung 2,22.88,7.93,0.0,7.93
Vĩnh Sơn A,36.53,36.53,22.93,13.6
Sông Bung 4,205.44,162.0,0.0,162.0
Vĩnh Sơn B,7.41,7.41,7.41,0.0
Vĩnh Sơn C,2.31,2.31,2.31,0.0
Sông Tranh 2,424.93,367.98,169.98,198.0
Sông Ba Hạ,870.0,800.0,400.0,400.0
Sông Hinh,157.18,157.18,100.0,57.18
A Vương,81.7,57.3,0.0,57.3
Sông Bung 2,14.95,0.0,0.0,0.0
Vĩnh Sơn A,36.53,36.53,22.93,13.6
Sông Bung 4,121.44,78.0,0.0,78.0
Vĩnh Sơn B,7.8,7.8,7.8,0.0
Vĩnh Sơn C,1.55,1.55,1.55,0.0
Sông Tranh 2,335.9,335.9,137.9,198.0
Sông Ba Hạ,570.0,600.0,200.0,400.0
Sông Hinh,157.18,157.18,100.0,57.18
A Vương,53.7,78.1,0.0,78.1
Sông Bung 2,22.42,0.0,0.0,0.0
Vĩnh Sơn A,37.84,37.839999999999996,24.24,13.6
Sông Bung 4,121.44,78.0,0.0,78.0
Vĩnh Sơn B,8.58,8.58,8.58,0.0
Vĩnh Sơn C,0.8,0.8,0.8,0.0
Sông Tranh 2,335.9,335.9,137.9,198.0
Sông Ba Hạ,580.0,600.0,200.0,400.0
Sông Hinh,157.18,157.18,100.0,57.18
A Vương,78.1,78.1,0.0,78.1
Sông Bung 2,14.95,0.0,0.0,0.0
Vĩnh Sơn A,35.78,36.55,22.93,13.62
Sông Bung 4,112.56,156.0,0.0,156.0
Vĩnh Sơn B,12.02,9.16,9.16,0.0
Vĩnh Sơn C,0.85,2.1,2.1,0.0
Sông Tranh 2,236.9,236.9,38.9,198.0
Sông Ba Hạ,514.0,500.0,100.0,400.0
Sông Hinh,157.18,157.18,100.0,57.18
A Vương,53.7,78.1,0.0,78.1
Sông Bung 2,14.95,0.0,0.0,0.0
Vĩnh Sơn A,35.22,35.22,21.62,13.6
Sông Bung 4,112.56,156.0,0.0,156.0
Vĩnh Sơn B,9.94,9.94,9.94,0.0
Vĩnh Sơn C,1.68,1.68,1.68,0.0
Sông Tranh 2,228.6,228.6,30.6,198.0
Sông Ba Hạ,500.0,500.0,100.0,400.0
Sông Hinh,157.18,157.18,100.0,57.18
A Vương,53.7,78.1,0.0,78.1
Sông Bung 2,7.47,0.0,0.0,0.0
Vĩnh Sơn A,33.91,33.91,20.31,13.6
Sông Bung 4,112.56,156.0,0.0,156.0
Vĩnh Sơn B,10.53,10.53,10.53,0.0
Vĩnh Sơn C,1.05,1.05,1.05,0.0
Sông Tranh 2,228.5,228.49,30.49,198.0
Sông Ba Hạ,451.0,450.0,50.0,400.0
Sông Hinh,105.56,105.56,50.0,55.56
A Vương,53.7,78.1,0.0,78.1
Sông Bung 2,14.95,0.0,0.0,0.0
Vĩnh Sơn A,32.6,32.6,19.0,13.6
Sông Bung 4,112.56,156.0,0.0,156.0
Vĩnh Sơn B,10.91,10.91,10.91,0.0
Vĩnh Sơn C,0.63,0.63,0.63,0.0
Sông Tranh 2,203.7,203.7,5.7,198.0
Sông Ba Hạ,450.0,450.0,50.0,400.0
Sông Hinh,105.56,105.56,50.0,55.56
A Vương,70.1,45.7,0.0,45.7
Sông Bung 2,14.95,0.0,0.0,0.0
Vĩnh Sơn A,31.29,31.29,17.69,13.6
Sông Bung 4,112.56,156.0,0.0,156.0
Vĩnh Sơn B,10.91,10.91,10.91,0.0
Vĩnh Sơn C,0.63,0.63,0.63,0.0
Sông Tranh 2,172.25,285.86,87.86,198.0
Sông Ba Hạ,453.0,450.0,50.0,400.0
Sông Hinh,105.56,105.56,50.0,55.56
A Vương,73.2,0.0,0.0,0.0
Sông Bung 2,7.47,0.0,0.0,0.0
Vĩnh Sơn A,29.98,29.979999999999997,16.38,13.6
Sông Bung 4,102.0,102.0,0.0,102.0
Vĩnh Sơn B,10.72,10.72,10.72,0.0
Vĩnh Sơn C,1.05,1.05,1.05,0.0
Sông Tranh 2,285.2,285.2,87.2,198.0
Sông Ba Hạ,425.0,450.0,50.0,400.0
Sông Hinh,355.56,355.56,300.0,55.56
A Vương,80.0,55.6,0.0,55.6
Sông Bung 2,9.53,17.0,0.0,17.0
Vĩnh Sơn A,29.98,29.979999999999997,16.38,13.6
Sông Bung 4,114.56,158.0,0.0,158.0
Vĩnh Sơn B,10.53,10.53,10.53,0.0
Vĩnh Sơn C,1.89,1.89,1.89,0.0
Sông Tranh 2,285.01,228.34,30.34,198.0
Sông Ba Hạ,278.0,400.0,0.0,400.0
Sông Hinh,89.67006508689988,455.56,400.0,55.56
A Vương,54.6,79.0,0.0,79.0
Sông Bung 2,9.53,17.0,0.0,17.0
Vĩnh Sơn A,29.48,29.479999999999997,16.38,13.1
Sông Bung 4,79.0,79.0,0.0,79.0
Vĩnh Sơn B,10.33,10.33,10.33,0.0
Vĩnh Sơn C,1.93,1.93,1.93,0.0
Sông Tranh 2,175.23,203.7,5.7,198.0
Sông Ba Hạ,159.0,400.0,0.0,400.0
Sông Hinh,255.56,255.56,200.0,55.56
A Vương,53.7,78.1,0.0,78.1
Sông Bung 2,17.0,17.0,0.0,17.0
Vĩnh Sơn A,29.32,29.32,15.72,13.6
Sông Bung 4,79.0,79.0,0.0,79.0
Vĩnh Sơn B,9.75,9.75,9.75,0.0
Vĩnh Sơn C,2.68,2.68,2.68,0.0
Sông Tranh 2,175.23,203.7,5.7,198.0
Sông Ba Hạ,120.0,400.0,0.0,400.0
Sông Hinh,155.56,155.56,100.0,55.56
A Vương,53.7,78.1,0.0,78.1
Sông Bung 2,17.0,17.0,0.0,17.0
Vĩnh Sơn A,22.86,26.75,13.1,13.65
Sông Bung 4,79.0,79.0,0.0,79.0
Vĩnh Sơn B,9.56,9.56,9.56,0.0
Vĩnh Sơn C,3.06,3.06,3.06,0.0
Sông Tranh 2,232.18,203.7,5.7,198.0
Sông Ba Hạ,200.0,400.0,0.0,400.0
Sông Hinh,155.56,155.56,100.0,55.56
A Vương,53.7,78.1,0.0,78.1
Sông Bung 2,19.05,34.0,0.0,34.0
Vĩnh Sơn A,26.78,26.78,13.1,13.68
Sông Bung 4,69.11,156.0,0.0,156.0
Vĩnh Sơn B,9.36,9.36,9.36,0.0
Vĩnh Sơn C,3.44,3.44,3.44,0.0
Sông Tranh 2,175.37,203.7,5.7,198.0
Sông Ba Hạ,183.0,200.0,0.0,200.0
Sông Hinh,155.56,155.56,100.0,55.56
A Vương,64.2,39.8,0.0,39.8
Sông Bung 2,17.05,32.0,0.0,32.0
Vĩnh Sơn A,24.84,24.84,11.14,13.7
Sông Bung 4,112.56,156.0,0.0,156.0
Vĩnh Sơn B,8.97,8.97,8.97,0.0
Vĩnh Sơn C,3.44,3.44,3.44,0.0
Sông Tranh 2,146.9,203.7,5.7,198.0
Sông Ba Hạ,215.0,389.0,0.0,389.0
Sông Hinh,105.56,105.56,50.0,55.56
A Vương,48.8,0.0,0.0,0.0
Sông Bung 2,9.53,17.0,0.0,17.0
Vĩnh Sơn A,24.08,24.08,10.48,13.6
Sông Bung 4,78.0,78.0,0.0,78.0
Vĩnh Sơn B,8.58,8.58,8.58,0.0
Vĩnh Sơn C,4.19,4.19,4.19,0.0
Sông Tranh 2,175.23,203.7,5.7,198.0
Sông Ba Hạ,150.0,200.0,0.0,200.0
Sông Hinh,105.56,105.56,50.0,55.56
A Vương,48.8,0.0,0.0,0.0
