tên hồ,Thời điểm,htl,dbt,hc,Qve,Tqx,Qxt,Qxm,Ncxs,Ncxm
Sông Ba Hạ,01/04 23:00,103.95,105,101,30,0,0,0,0,0
Sông Hinh,01/04 23:00,207.43,209,196,53.28,53.28,0,53.28,0,0
A Vương,02/04 23:00,375.91,380,340,13.6,38,0,38,0,0
Sông Bung 2,02/04 23:00,598.09,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,02/04 23:00,772.91,775,765,0.39,9.5,0,9.5,0,0
Sông Bung 4,02/04 23:00,219.56,222.5,205,40,40,0,40,0,0
Vĩnh Sơn B,02/04 23:00,823.75,826,813.6,1.68,0,0,,0,0
Vĩnh Sơn C,02/04 23:00,976.23,981,971.3,0.78,0,0,,0,0
Sông Tranh 2,02/04 23:00,171.61,175,140,41.8,98.47,5.97,92.5,0,0
Sông Ba Hạ,02/04 23:00,103.89,105,101,25,0,0,0,0,0
Sông Hinh,02/04 23:00,207.38,209,196,0.09,50.99,0,50.99,0,0
A Vương,03/04 23:00,375.79,380,340,10.1,34.5,0,34.5,0,0
Sông Bung 2,03/04 23:00,598.02,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,03/04 23:00,772.87,775,765,0.47,9.5,0,9.5,0,0
Sông Bung 4,03/04 23:00,219.5,222.5,205,26,26,0,26,0,0
Vĩnh Sơn B,03/04 23:00,823.67,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,03/04 23:00,976.24,981,971.3,0.78,0,0,,0,0
Sông Tranh 2,03/04 23:00,171.54,175,140,41.52,98.47,5.97,92.5,0,0
Sông Ba Hạ,03/04 23:00,103.86,105,101,35,0,0,0,0,0
Sông Hinh,03/04 23:00,207.34,209,196,53.28,53.28,0,53.28,0,0
A Vương,04/04 23:00,375.61,380,340,14,38.4,0,38.4,0,0
Sông Bung 2,04/04 23:00,597.93,605,565,0,0,0,0,0,0
Vĩnh Sơn A,04/04 23:00,772.83,775,765,0.43,10.26,0,10.26,0,0
Sông Bung 4,04/04 23:00,219.39,222.5,205,24,24,0,24,0,0
Vĩnh Sơn B,04/04 23:00,823.58,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,04/04 23:00,976.25,981,971.3,0.78,0,0,,0,0
Sông Tranh 2,04/04 23:00,171.44,175,140,41.51,88.46,5.96,82.5,0,0
Sông Ba Hạ,04/04 23:00,103.81,105,101,30,0,0,0,0,0
Sông Hinh,04/04 23:00,207.29,209,196,2.37,53.28,0,53.28,0,0
A Vương,05/04 23:00,375.45,380,340,14,38.4,0,38.4,0,0
Sông Bung 2,05/04 23:00,597.85,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,05/04 23:00,772.79,775,765,0.19,10.02,0,10.02,0,0
Sông Bung 4,05/04 23:00,219.36,222.5,205,37.3,37.3,0,37.3,0,0
Vĩnh Sơn B,05/04 23:00,823.5,826,813.6,0.8,0,0,,0,0
Vĩnh Sơn C,05/04 23:00,976.26,981,971.3,0.78,0,0,,0,0
Sông Tranh 2,05/04 23:00,171.36,175,140,38.8,95.75,5.96,89.79,0,0
Sông Ba Hạ,05/04 23:00,103.74,105,101,25,0,0,0,0,0
Sông Hinh,05/04 23:00,207.24,209,196,0.47,51.38,0,51.38,0,0
A Vương,06/04 23:00,375.37,380,340,13.6,38,0,38,0,0
Sông Bung 2,06/04 23:00,597.8,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,06/04 23:00,772.79,775,765,0.14,5.64,0,5.64,0,0
Sông Bung 4,06/04 23:00,219.35,222.5,205,39,39,0,39,0,0
Vĩnh Sơn B,06/04 23:00,823.42,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,06/04 23:00,976.27,981,971.3,0.78,0,0,,0,0
Sông Tranh 2,06/04 23:00,171.3,175,140,45.01,101.95,5.95,96,0,0
Sông Ba Hạ,06/04 23:00,103.73,105,101,20,0,0,0,0,0
Sông Hinh,06/04 23:00,207.2,209,196,53.28,53.28,0,53.28,0,0
A Vương,07/04 23:00,375.28,380,340,8.2,32.6,0,32.6,0,0
Sông Bung 2,07/04 23:00,597.75,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,07/04 23:00,772.78,775,765,0.13,4.08,0,4.08,0,0
Sông Bung 4,07/04 23:00,219.41,222.5,205,49.32,9.1,0,9.1,0,0
Vĩnh Sơn B,07/04 23:00,823.38,826,813.6,0.17,0,0,,0,0
Vĩnh Sơn C,07/04 23:00,976.28,981,971.3,0,0,0,,0,0
Sông Tranh 2,07/04 23:00,171.24,175,140,45.01,101.95,5.95,96,0,0
Sông Ba Hạ,07/04 23:00,103.74,105,101,24,0,0,0,0,0
Sông Hinh,07/04 23:00,207.15,209,196,2.37,53.28,0,53.28,0,0
A Vương,08/04 23:00,375.17,380,340,13.6,38,0,38,0,0
Sông Bung 2,08/04 23:00,597.78,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,08/04 23:00,772.77,775,765,0.31,5.66,0,5.66,0,0
Sông Bung 4,08/04 23:00,219.38,222.5,205,42.82,2.6,0,2.6,0,0
Vĩnh Sơn B,08/04 23:00,823.33,826,813.6,0.43,0,0,,0,0
Vĩnh Sơn C,08/04 23:00,976.29,981,971.3,0,0,0,,0,0
Sông Tranh 2,08/04 23:00,171.14,175,140,45,101.95,5.95,96,0,0
Sông Ba Hạ,08/04 23:00,103.72,105,101,20,0,0,0,0,0
Sông Hinh,08/04 23:00,207.1,209,196,2.37,53.28,0,53.28,0,0
A Vương,09/04 23:00,374.99,380,340,15.27,38,0,38,0,0
Sông Bung 2,09/04 23:00,597.72,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,09/04 23:00,772.76,775,765,1.68,7.53,0,7.53,0,0
Sông Bung 4,09/04 23:00,219.29,222.5,205,2,2,0,2,0,0
Vĩnh Sơn B,09/04 23:00,823.26,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,09/04 23:00,976.3,981,971.3,0,0,0,,0,0
Sông Tranh 2,09/04 23:00,171.08,175,140,45,101.94,5.94,96,0,0
Sông Ba Hạ,09/04 23:00,103.71,105,101,25,0,0,0,0,0
Sông Hinh,09/04 23:00,207.05,209,196,26.64,26.64,0,26.64,0,0
A Vương,10/04 23:00,374.92,380,340,15.27,38,0,38,0,0
Sông Bung 2,10/04 23:00,597.65,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,10/04 23:00,772.75,775,765,0.45,6,0,6,0,0
Sông Bung 4,10/04 23:00,219.19,222.5,205,5,5,0,5,0,0
Vĩnh Sơn B,10/04 23:00,823.2,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,10/04 23:00,976.31,981,971.3,0,0,0,,0,0
Sông Tranh 2,10/04 23:00,171.03,175,140,3.18,61.72,5.72,56,0,0
Sông Ba Hạ,10/04 23:00,103.71,105,101,20,0,0,0,0,0
Sông Hinh,10/04 23:00,207.02,209,196,26.64,26.64,0,26.64,0,0
A Vương,11/04 23:00,374.85,380,340,15.27,38,0,38,0,0
Sông Bung 2,11/04 23:00,597.5,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,11/04 23:00,772.75,775,765,0.08,3.58,0,3.58,0,0
Sông Bung 4,11/04 23:00,219.2,222.5,205,11.7,11.7,0,11.7,0,0
Vĩnh Sơn B,11/04 23:00,823.15,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,11/04 23:00,976.32,981,971.3,0,0,0,,0,0
Sông Tranh 2,11/04 23:00,171,175,140,44.77,107.72,5.72,102,0,0
Sông Ba Hạ,11/04 23:00,103.71,105,101,18,0,0,0,0,0
Sông Hinh,11/04 23:00,206.99,209,196,26.64,26.64,0,26.64,0,0
A Vương,12/04 23:00,374.74,380,340,15.27,38,0,38,0,0
Sông Bung 2,12/04 23:00,597.31,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,12/04 23:00,772.74,775,765,0.42,3.92,0,3.92,0,0
Sông Bung 4,12/04 23:00,219.16,222.5,205,12.8,12.8,0,12.8,0,0
Vĩnh Sơn B,12/04 23:00,823.09,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,12/04 23:00,976.33,981,971.3,0,0,0,,0,0
Sông Tranh 2,12/04 23:00,170.94,175,140,48.65,110.72,5.72,105,0,0
Sông Ba Hạ,12/04 23:00,103.7,105,101,19,0,0,0,0,0
Sông Hinh,12/04 23:00,206.95,209,196,26.64,26.64,0,26.64,0,0
A Vương,13/04 23:00,374.67,380,340,15.27,38,0,38,0,0
Sông Bung 2,13/04 23:00,597.15,605,565,0,0,0,0,0,0
Vĩnh Sơn A,13/04 23:00,772.73,775,765,0.43,4.78,0,4.78,0,0
Sông Bung 4,13/04 23:00,219.14,222.5,205,32,32,0,32,0,0
Vĩnh Sơn B,13/04 23:00,823,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,13/04 23:00,976.34,981,971.3,0.78,0,0,,0,0
Sông Tranh 2,13/04 23:00,170.87,175,140,35.24,92.19,5.72,86.47,0,0
Sông Ba Hạ,13/04 21:00,103.69,105,101,30,0,0,0,0,0
Sông Hinh,13/04 23:00,206.91,209,196,26.64,26.64,0,26.64,0,0
A Vương,14/04 23:00,374.57,380,340,15.27,38,0,38,0,0
Sông Bung 2,14/04 23:00,596.97,605,565,0,0,0,0,0,0
Vĩnh Sơn A,14/04 23:00,772.73,775,765,0.28,4.08,0,4.08,0,0
Sông Bung 4,14/04 23:00,219.17,222.5,205,19,19,0,19,0,0
Vĩnh Sơn B,14/04 23:00,822.96,826,813.6,0.61,0,0,,0,0
Vĩnh Sơn C,14/04 23:00,976.35,981,971.3,0.78,0,0,,0,0
Sông Tranh 2,14/04 23:00,170.79,175,140,5.71,5.71,5.71,0,0,0
Sông Ba Hạ,14/04 23:00,103.72,105,101,35,0,0,0,0,0
Sông Hinh,14/04 23:00,206.87,209,196,-20.44,26.64,0,26.64,0,0
A Vương,15/04 23:00,374.39,380,340,16.27,39,0,39,0,0
Sông Bung 2,15/04 23:00,596.81,605,565,0,0,0,0,0,0
Vĩnh Sơn A,15/04 23:00,772.73,775,765,0.15,4.75,0,4.75,0,0
Sông Bung 4,15/04 23:00,219.1,222.5,205,7,7,0,7,0,0
Vĩnh Sơn B,15/04 23:00,822.91,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,15/04 23:00,976.36,981,971.3,0.78,0,0,,0,0
Sông Tranh 2,15/04 23:00,170.68,175,140,46.04,102.71,5.71,97,0,0
Sông Ba Hạ,15/04 23:00,103.72,105,101,25,0,0,0,0,0
Sông Hinh,15/04 23:00,206.82,209,196,6.2,53.28,0,53.28,0,0
A Vương,16/04 23:00,374.16,380,340,8.27,31,0,31,0,0
Sông Bung 2,16/04 23:00,596.71,605,565,0,0,0,0,0,0
Vĩnh Sơn A,16/04 23:00,772.73,775,765,0.18,9.18,0,9.18,0,0
Sông Bung 4,16/04 23:00,219.02,222.5,205,20,20,0,20,0,0
Vĩnh Sơn B,16/04 23:00,822.81,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,16/04 23:00,976.37,981,971.3,0.78,0,0,,0,0
Sông Tranh 2,16/04 23:00,170.59,175,140,41.76,98.71,5.71,93,0,0
Sông Ba Hạ,16/04 23:00,103.74,105,101,22,0,0,0,0,0
Sông Hinh,16/04 23:00,206.78,209,196,-7.12,39.96,0,39.96,0,0
A Vương,17/04 23:00,374.02,380,340,9.27,32,0,32,0,0
Sông Bung 2,17/04 23:00,596.6,605,565,0,0,0,0,0,0
Vĩnh Sơn A,17/04 23:00,772.74,775,765,-0.1,7.7,0,7.7,0,0
Sông Bung 4,17/04 23:00,218.97,222.5,205,51.92,11.7,0,11.7,0,0
Vĩnh Sơn B,17/04 23:00,822.73,826,813.6,0.35,0,0,,0,0
Vĩnh Sơn C,17/04 23:00,976.38,981,971.3,0,0,0,,0,0
Sông Tranh 2,17/04 23:00,170.5,175,140,7.3,102.7,5.7,97,0,0
Sông Ba Hạ,17/04 23:00,103.75,105,101,20,0,0,0,0,0
Sông Hinh,17/04 23:00,206.73,209,196,-20.44,26.64,0,26.64,0,0
A Vương,18/04 23:00,373.94,380,340,15.27,38,0,38,0,0
Sông Bung 2,18/04 23:00,596.61,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,18/04 23:00,772.74,775,765,0.11,2.01,0,2.01,0,0
Sông Bung 4,18/04 23:00,218.94,222.5,205,65.92,25.7,0,25.7,0,0
Vĩnh Sơn B,18/04 23:00,822.71,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,18/04 23:00,976.39,981,971.3,0,0,0,,0,0
Sông Tranh 2,18/04 23:00,170.48,175,140,54.2,54.2,5.7,48.5,0,0
Sông Ba Hạ,18/04 22:00,103.77,105,101,20,0,0,0,0,0
Sông Hinh,18/04 23:00,206.7,209,196,39.96,39.96,0,39.96,0,0
A Vương,19/04 23:00,373.73,380,340,15.27,38,0,38,0,0
Sông Bung 2,19/04 23:00,596.84,605,565,13.31,0,0,0,0,0
Vĩnh Sơn A,19/04 23:00,772.71,775,765,-0.07,6.46,0,6.46,0,0
Sông Bung 4,19/04 23:00,218.87,222.5,205,32.28,72.5,0,72.5,0,0
Vĩnh Sơn B,19/04 23:00,822.65,826,813.6,0.18,0,0,,0,0
Vĩnh Sơn C,19/04 23:00,976.4,981,971.3,0,0,0,,0,0
Sông Tranh 2,19/04 23:00,170.42,175,140,41.75,98.7,5.7,93,0,0
Sông Ba Hạ,19/04 23:00,103.76,105,101,20,0,0,0,0,0
Sông Hinh,19/04 23:00,206.66,209,196,-20.44,26.64,0,26.64,0,0
A Vương,20/04 23:00,373.59,380,340,15.27,38,0,38,0,0
Sông Bung 2,20/04 23:00,597.12,605,565,13.31,0,0,0,0,0
Vĩnh Sơn A,20/04 23:00,772.71,775,765,1.1,9.1,0,9.1,0,0
Sông Bung 4,20/04 23:00,218.77,222.5,205,6.28,46.5,0,46.5,0,0
Vĩnh Sơn B,20/04 23:00,822.6,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,20/04 23:00,976.38,981,971.3,0,0,0,,0,0
Sông Tranh 2,20/04 23:00,170.37,175,140,41.75,98.7,5.7,93,0,0
Sông Ba Hạ,20/04 23:00,103.75,105,101,20,0,0,0,0,0
Sông Hinh,20/04 23:00,206.62,209,196,26.64,26.64,0,26.64,0,0
A Vương,21/04 23:00,373.5,380,340,16.27,39,0,39,0,0
Sông Bung 2,21/04 23:00,597.42,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,21/04 23:00,772.71,775,765,0.3,4.3,0,4.3,0,0
Sông Bung 4,21/04 23:00,218.72,222.5,205,29.78,70,0,70,0,0
Vĩnh Sơn B,21/04 23:00,822.56,826,813.6,0.46,0,0,,0,0
Vĩnh Sơn C,21/04 23:00,976.38,981,971.3,0.35,0,0,,0,0
Sông Tranh 2,21/04 23:00,170.25,175,140,15.64,107.7,5.7,102,0,0
Sông Ba Hạ,21/04 23:00,103.76,105,101,15,0,0,0,0,0
Sông Hinh,21/04 23:00,206.59,209,196,26.64,26.64,0,26.64,0,0
A Vương,22/04 23:00,373.36,380,340,18.84,64.3,0,64.3,0,0
Sông Bung 2,22/04 23:00,597.27,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,22/04 23:00,772.71,775,765,0.5,8.5,0,8.5,0,0
Sông Bung 4,22/04 23:00,218.59,222.5,205,36,36,0,36,0,0
Vĩnh Sơn B,22/04 23:00,822.48,826,813.6,0.2,0,0,,0,0
Vĩnh Sơn C,22/04 23:00,976.38,981,971.3,0.35,0,0,,0,0
Sông Tranh 2,22/04 23:00,170.14,175,140,15.92,101.7,5.7,96,0,0
Sông Ba Hạ,22/04 23:00,103.75,105,101,17,0,0,0,0,0
Sông Hinh,22/04 23:00,206.52,209,196,6.2,53.28,0,53.28,0,0
A Vương,23/04 23:00,372.95,380,340,10.82,79,0,79,0,0
Sông Bung 2,23/04 23:00,596.99,605,565,0.74,34,0,34,0,0
Vĩnh Sơn A,23/04 23:00,772.72,775,765,0.8,8.87,0,8.87,0,0
Sông Bung 4,23/04 23:00,218.5,222.5,205,14.56,95,0,95,0,0
Vĩnh Sơn B,23/04 23:00,822.41,826,813.6,1.67,0,0,,0,0
Vĩnh Sơn C,23/04 23:00,976.37,981,971.3,0,0,0,,0,0
Sông Tranh 2,23/04 23:00,170.03,175,140,49.75,163.3,5.7,157.6,0,0
Sông Ba Hạ,23/04 23:00,103.74,105,101,19,0,0,0,0,0
Sông Hinh,23/04 23:00,206.46,209,196,6.2,53.28,0,53.28,0,0
A Vương,24/04 23:00,372.72,380,340,7.82,76,0,76,0,0
Sông Bung 2,24/04 23:00,596.75,605,565,10.07,30.03,0,30.03,0,0
Vĩnh Sơn A,24/04 23:00,772.72,775,765,0.08,7.08,0,7.08,0,0
Sông Bung 4,24/04 23:00,218.42,222.5,205,15.33,136,0,136,0,0
Vĩnh Sơn B,24/04 23:00,822.31,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,24/04 23:00,976.31,981,971.3,0,0,0,,0,0
Sông Tranh 2,24/04 23:00,169.91,175,140,22.69,175.97,5.7,170.27,0,0
Sông Ba Hạ,24/04 23:00,103.76,105,101,16,0,0,0,0,0
Sông Hinh,24/04 23:00,206.41,209,196,6.2,53.28,0,53.28,0,0
A Vương,25/04 23:00,372.25,380,340,33.54,79,0,79,0,0
Sông Bung 2,25/04 23:00,596.53,605,565,0.74,34,0,34,0,0
Vĩnh Sơn A,25/04 23:00,772.72,775,765,-0.59,9.09,0,9.09,0,0
Sông Bung 4,25/04 23:00,218.29,222.5,205,66.78,107,0,107,0,0
Vĩnh Sơn B,25/04 23:00,822.21,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,25/04 23:00,976.23,981,971.3,0,0,0,,0,0
Sông Tranh 2,25/04 23:00,169.77,175,140,34.41,187.7,5.7,182,0,0
Sông Ba Hạ,25/04 23:00,103.75,105,101,20,0,0,0,0,0
Sông Hinh,25/04 23:00,206.35,209,196,6.2,53.28,0,53.28,0,0
A Vương,26/04 23:00,371.91,380,340,10.82,79,0,79,0,0
Sông Bung 2,26/04 23:00,596.29,605,565,0.74,34,0,34,0,0
Vĩnh Sơn A,26/04 23:00,772.72,775,765,0.3,8.5,0,8.5,0,0
Sông Bung 4,26/04 23:00,218.14,222.5,205,35.33,156,0,156,0,0
Vĩnh Sơn B,26/04 23:00,822.15,826,813.6,0.18,0,0,,0,0
Vĩnh Sơn C,26/04 23:00,976.19,981,971.3,0.37,0,0,,0,0
Sông Tranh 2,26/04 23:00,169.64,175,140,40.41,193.7,5.7,188,0,0
Sông Ba Hạ,26/04 23:00,103.71,105,101,20,320,0,320,0,0
Sông Hinh,26/04 23:00,206.31,209,196,6.2,53.28,0,53.28,0,0
A Vương,27/04 23:00,371.58,380,340,10.82,79,0,79,0,0
Sông Bung 2,27/04 23:00,596.04,605,565,0.74,34,0,34,0,0
Vĩnh Sơn A,27/04 23:00,772.72,775,765,0.18,8.28,0,8.28,0,0
Sông Bung 4,27/04 23:00,218.03,222.5,205,34.83,155.5,0,155.5,0,0
Vĩnh Sơn B,27/04 23:00,822.1,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,27/04 23:00,976.14,981,971.3,0,0,0,,0,0
Sông Tranh 2,27/04 23:00,169.54,175,140,40.24,193.53,5.7,187.83,0,0
Sông Ba Hạ,27/04 23:00,103.63,105,101,25,274,0,274,0,0
Sông Hinh,27/04 23:00,206.27,209,196,5.44,52.52,0,52.52,0,0
A Vương,28/04 23:00,371.41,380,340,16.27,39,0,39,0,0
Sông Bung 2,28/04 23:00,595.81,605,565,0.74,34,0,34,0,0
Vĩnh Sơn A,28/04 23:00,772.72,775,765,0.2,6.6,0,6.6,0,0
Sông Bung 4,28/04 23:00,217.99,222.5,205,37.78,78,0,78,0,0
Vĩnh Sơn B,28/04 23:00,822.05,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,28/04 23:00,976.12,981,971.3,0.24,0,0,,0,0
Sông Tranh 2,28/04 23:00,169.48,175,140,48.62,99.7,5.7,94,0,0
Sông Ba Hạ,28/04 23:00,103.67,105,101,20,0,0,0,0,0
Sông Hinh,28/04 23:00,206.24,209,196,6.2,53.28,0,53.28,0,0
A Vương,29/04 23:00,371.22,380,340,5.54,51,0,51,0,0
Sông Bung 2,29/04 23:00,595.7,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,29/04 23:00,772.68,775,765,0.47,7,0,7,0,0
Sông Bung 4,29/04 23:00,217.95,222.5,205,35.28,75.5,0,75.5,0,0
Vĩnh Sơn B,29/04 23:00,822.01,826,813.6,0.81,0,0,,0,0
Vĩnh Sơn C,29/04 23:00,976.1,981,971.3,0,0,0,,0,0
Sông Tranh 2,29/04 11:00,169.49,175,140,5.7,5.7,5.7,0,0,0
Sông Ba Hạ,29/04 23:00,103.68,105,101,22,0,0,0,0,0
Sông Hinh,29/04 23:00,206.2,209,196,6.2,53.28,0,53.28,0,0
A Vương,30/04 21:00,371.19,380,340,11.14,56.6,0,56.6,0,0
Sông Bung 2,30/04 23:00,595.69,605,565,6.65,0,0,0,0,0
Vĩnh Sơn A,30/04 23:00,772.69,775,765,0.18,5.33,0,5.33,0,0
Sông Bung 4,30/04 21:00,217.92,222.5,205,19.78,60,0,60,0,0
Vĩnh Sơn B,30/04 23:00,821.97,826,813.6,1.02,0,0,,0,0
Vĩnh Sơn C,30/04 23:00,976.08,981,971.3,0,0,0,,0,0
Sông Tranh 2,29/04 11:00,169.49,175,140,5.7,5.7,5.7,0,0,0
Sông Ba Hạ,30/04 23:00,103.71,105,101,18,0,0,0,0,0
Sông Hinh,30/04 19:00,206.16,209,196,-21.96,25.12,0,25.12,0,0
A Vương,01/05 23:00,371.12,380,340,6.27,29,0,29,0,0
Sông Bung 2,01/05 23:00,595.65,605,565,0,0,0,0,0,0
Vĩnh Sơn A,01/05 23:00,772.7,775,765,0.31,0.96,0,0.96,0,0
Sông Bung 4,01/05 23:00,217.85,222.5,205,19.78,60,0,60,0,0
Vĩnh Sơn B,01/05 23:00,821.96,826,813.6,0.01,0,0,,0,0
Vĩnh Sơn C,01/05 23:00,976.09,981,971.3,0.78,0,0,,0,0
Sông Tranh 2,01/05 23:00,169.32,175,140,15.23,102.7,5.7,97,0,0
Sông Ba Hạ,01/05 23:00,103.71,105,101,10,0,0,0,0,0
Sông Hinh,01/05 23:00,206.13,209,196,-20.44,26.64,0,26.64,0,0
A Vương,02/05 23:00,370.91,380,340,21.44,66.9,0,66.9,0,0
Sông Bung 2,02/05 23:00,595.35,605,565,3.99,30.6,0,30.6,0,0
Vĩnh Sơn A,02/05 23:00,772.68,775,765,1.3,5.3,0,5.3,0,0
Sông Bung 4,02/05 23:00,217.67,222.5,205,27.78,68,0,68,0,0
Vĩnh Sơn B,02/05 23:00,821.93,826,813.6,1,0,0,,0,0
Vĩnh Sơn C,02/05 23:00,976.06,981,971.3,1,0,0,,0,0
Sông Tranh 2,02/05 23:00,169.26,175,140,51.62,102.7,5.7,97,0,0
Sông Ba Hạ,02/05 23:00,103.71,105,101,20,0,0,0,0,0
Sông Hinh,02/05 23:00,206.1,209,196,53.28,53.28,0,53.28,0,0
A Vương,03/05 23:00,370.76,380,340,33.27,56,0,56,0,0
Sông Bung 2,03/05 23:00,595.11,605,565,0,0,0,0,0,0
Vĩnh Sơn A,03/05 23:00,772.65,775,765,1.07,9.07,0,9.07,0,0
Sông Bung 4,03/05 23:00,217.55,222.5,205,19.78,60,0,60,0,0
Vĩnh Sơn B,03/05 23:00,821.87,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,03/05 23:00,975.96,981,971.3,2,0,0,,0,0
Sông Tranh 2,03/05 23:00,169.23,175,140,102.73,102.7,5.7,97,0,0
Sông Ba Hạ,03/05 23:00,103.72,105,101,17,0,0,0,0,0
Sông Hinh,03/05 23:00,206.02,209,196,6.2,53.28,0,53.28,0,0
A Vương,04/05 23:00,370.54,380,340,31.54,77,0,77,0,0
Sông Bung 2,04/05 23:00,594.86,605,565,4.53,4.53,0,4.53,0,0
Vĩnh Sơn A,04/05 23:00,772.62,775,765,1.02,10.02,0,10.02,0,0
Sông Bung 4,04/05 23:00,217.47,222.5,205,37.78,78,0,78,0,0
Vĩnh Sơn B,04/05 23:00,821.81,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,04/05 23:00,975.85,981,971.3,2,0,0,,0,0
Sông Tranh 2,04/05 23:00,169.2,175,140,51.61,102.7,5.7,97,0,0
Sông Ba Hạ,04/05 23:00,103.7,105,101,11,0,0,0,0,0
Sông Hinh,04/05 23:00,205.96,209,196,53.28,53.28,0,53.28,0,0
A Vương,05/05 23:00,370.4,380,340,14,14,0,14,0,0
Sông Bung 2,05/05 23:00,594.55,605,565,0,0,0,0,0,0
Vĩnh Sơn A,05/05 23:00,772.7,775,765,1.52,6.1,0,6.1,0,0
Sông Bung 4,05/05 23:00,217.41,222.5,205,19.78,60,0,60,0,0
Vĩnh Sơn B,05/05 23:00,821.87,826,813.6,1.97,0,0,,0,0
Vĩnh Sơn C,05/05 23:00,975.7,981,971.3,0,0,0,,0,0
Sông Tranh 2,05/05 23:00,169.15,175,140,7.22,104.7,5.7,99,0,0
Sông Ba Hạ,05/05 23:00,103.71,105,101,18,0,0,0,0,0
Sông Hinh,05/05 23:00,205.92,209,196,26.64,26.64,0,26.64,0,0
A Vương,06/05 23:00,370.26,380,340,9.82,78,0,78,0,0
Sông Bung 2,06/05 23:00,594.36,605,565,4.54,34,0,34,0,0
Vĩnh Sơn A,06/05 23:00,772.78,775,765,1.09,5.7,0,5.7,0,0
Sông Bung 4,06/05 23:00,217.28,222.5,205,16.63,137.3,0,137.3,0,0
Vĩnh Sơn B,06/05 23:00,821.92,826,813.6,2.96,0,0,,0,0
Vĩnh Sơn C,06/05 23:00,975.55,981,971.3,5.12,0,0,,0,0
Sông Tranh 2,06/05 23:00,169.08,175,140,12.4,114.6,5.7,108.9,0,0
Sông Ba Hạ,06/05 23:00,103.73,105,101,35,0,0,0,0,0
Sông Hinh,06/05 23:00,205.89,209,196,9.7,53.28,0,53.28,0,0
A Vương,07/05 23:00,370.14,380,340,9.82,78,0,78,0,0
Sông Bung 2,07/05 23:00,594.11,605,565,4.54,34,0,34,0,0
Vĩnh Sơn A,07/05 23:00,772.81,775,765,1.36,7,0,7,0,0
Sông Bung 4,07/05 23:00,217.22,222.5,205,24.33,145,0,145,0,0
Vĩnh Sơn B,07/05 23:00,821.96,826,813.6,3.97,0,0,,0,0
Vĩnh Sơn C,07/05 23:00,975.45,981,971.3,0,0,0,,0,0
Sông Tranh 2,07/05 23:00,169,175,140,51.61,102.72,5.72,97,0,0
Sông Ba Hạ,07/05 23:00,103.74,105,101,38,0,0,0,0,0
Sông Hinh,07/05 23:00,205.84,209,196,-16.94,26.64,0,26.64,0,0
A Vương,08/05 23:00,370.06,380,340,5.04,50.5,0,50.5,0,0
Sông Bung 2,08/05 23:00,593.9,605,565,4.87,10.76,0,10.76,0,0
Vĩnh Sơn A,08/05 23:00,772.84,775,765,0.19,5.51,0,5.51,0,0
Sông Bung 4,08/05 23:00,217.2,222.5,205,44.12,3.9,0,3.9,0,0
Vĩnh Sơn B,08/05 23:00,822,826,813.6,0,0,0,,0,0
Vĩnh Sơn C,08/05 23:00,975.24,981,971.3,0.22,0,0,,0,0
Sông Tranh 2,08/05 23:00,168.95,175,140,53.6,104.71,5.71,99,0,0
Sông Ba Hạ,08/05 23:00,103.76,105,101,15,0,0,0,0,0
Sông Hinh,08/05 23:00,205.8,209,196,-16.94,26.64,0,26.64,0,0
A Vương,09/05 23:00,369.97,380,340,7.99,29,0,29,0,0
Sông Bung 2,09/05 23:00,593.57,605,565,5.67,5.67,0,5.67,0,0
